Customer,Arrival_time,Wait,Service_Start_time,Service_Time,Service_End_time
255,429.98346724764707,0.6531393899508657,430.63660663759794,1.4346111827566606,432.0712178203546
256,431.6044305795917,0.4667872407629261,432.0712178203546,0.8780879763858056,432.9493057967404
257,432.2856028826965,0.6637029140439381,432.9493057967404,0.051856408484882814,433.0011622052253
258,435.1173921596283,0.0,435.1173921596283,1.9682793073483398,437.08567146697663
259,437.8283662588327,0.0,437.8283662588327,0.16294666228483515,437.9913129211175
260,439.1474657321893,0.0,439.1474657321893,0.682441690973034,439.8299074231623
261,439.7125975844247,0.11730983873758305,439.8299074231623,0.3889118024432111,440.2188192256055
262,442.576244301761,0.0,442.576244301761,0.3345938200322266,442.91083812179323
263,445.7189331401553,0.0,445.7189331401553,0.9850983556328405,446.7040314957881
264,446.30037872821873,0.4036527675693833,446.7040314957881,0.13629822488251114,446.84032972067064
265,450.25149419887885,0.0,450.25149419887885,1.5790080690844683,451.8305022679633
266,452.13440943423643,0.0,452.13440943423643,0.9416818569574221,453.07609129119385
267,455.18127805051114,0.0,455.18127805051114,1.559761696067425,456.74103974657856
268,457.3890206076228,0.0,457.3890206076228,0.22622873298520638,457.615249340608
269,459.5277529995485,0.0,459.5277529995485,0.1423456320499334,459.6700986315984
270,459.8822382702219,0.0,459.8822382702219,0.6412906531429681,460.52352892336484
271,465.87022047092773,0.0,465.87022047092773,0.4146473674761498,466.2848678384039
272,466.03309222505027,0.2517756133536295,466.2848678384039,0.6485937998681156,466.93346163827204
273,467.32920742614414,0.0,467.32920742614414,0.2037297150204037,467.53293714116455
274,467.6183424759229,0.0,467.6183424759229,1.1808588887915366,468.7992013647144
275,468.1302190629303,0.6689823017841263,468.7992013647144,0.257411341213818,469.0566127059282
276,472.13425617612063,0.0,472.13425617612063,1.3643396215722627,473.4985957976929
277,475.48733082711004,0.0,475.48733082711004,2.508834669373865,477.9961654964839
278,475.7193855088204,2.276779987663531,477.9961654964839,0.9026085828601488,478.89877407934404
279,476.6884386766047,2.2103354027393607,478.89877407934404,0.5790850918268151,479.47785917117085
280,477.8699460507705,1.607913120400326,479.47785917117085,0.2507578358130975,479.72861700698394
281,478.35472593865455,1.3738910683293852,479.72861700698394,1.763427094235777,481.49204410121973
282,484.07781826211476,0.0,484.07781826211476,1.193210080379062,485.2710283424938
283,484.78793131230134,0.4830970301924822,485.2710283424938,1.4957921374460905,486.7668204799399
284,486.50076956675434,0.26605091318555196,486.7668204799399,0.7202365208102943,487.4870570007502
285,487.73861887363654,0.0,487.73861887363654,0.2927668526729162,488.03138572630945
286,489.90023923147265,0.0,489.90023923147265,0.7065198132968039,490.60675904476943
287,490.64800180872527,0.0,490.64800180872527,0.408251534187545,491.05625334291284
288,491.1988934978637,0.0,491.1988934978637,0.13494702661930663,491.33384052448304
289,491.9653401791222,0.0,491.9653401791222,0.5594429905597857,492.524783169682
290,491.99227950079614,0.5325036688858518,492.524783169682,0.2951759698634983,492.8199591395455
291,493.32036862624716,0.0,493.32036862624716,0.37074170622819913,493.6911103324754
292,493.9846554278155,0.0,493.9846554278155,0.28620957427492294,494.27086500209043
293,496.1426693354843,0.0,496.1426693354843,0.8289144428117642,496.97158377829606
294,496.59415789857815,0.37742587971791863,496.97158377829606,0.434240612862923,497.405824391159
295,497.24282626497495,0.16299812618404985,497.405824391159,4.850239727895694,502.2560641190547
296,498.2436386583679,4.0124254606868135,502.2560641190547,1.815669780214453,504.0717338992692
297,500.25927104818504,3.812462851084149,504.0717338992692,0.06431874942475545,504.1360526486939
298,504.1451472944375,0.0,504.1451472944375,0.024734410798550658,504.16988170523604
299,504.5665437523205,0.0,504.5665437523205,0.9297231080293167,505.4962668603498
300,508.27562685174973,0.0,508.27562685174973,3.3626373713297806,511.6382642230795
301,508.3093459760111,3.3289182470683727,511.6382642230795,1.4214849596997248,513.0597491827792
302,511.0627352640763,1.997013918702919,513.0597491827792,2.50445650574941,515.5642056885287
303,512.1665651657089,3.3976405228197564,515.5642056885287,1.8972529065215593,517.4614585950502
